FechaAnalisis,NombreCooperativa,SUFICIENCIA_PATRIMONIAL,PATRIMONIO_RESULTADOS_ACTIVOS_INMOVILIZADOS,ESTRUCTURA_CALIDAD_ACTIVOS,ACTIVOS_IMPRODUCTIVOS_NETOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_PASIVOS_CON_COSTO,INDICES_DE_MOROSIDAD,MOROSIDAD_CREDITO_COMERCIAL_PRIORITARIO,MOROSIDAD_CREDITO_CONSUMO_PRIORITARIO_,MOROSIDAD_CARTERA_CREDITO_INMOBILIARIO,MOROSIDAD_CARTERA_MICROCREDITO,MOROSIDAD_CARTERA_CREDITO_PRODUCTIVO,MOROSIDAD_CARTERA_CREDITO_COMERCIAL_ORDINARIO,MOROSIDAD_CARTERA_CONSUMO_ORDINARIO,MOROSIDAD_CARTERA_VIVIENDA_INTERES_PUBLICO,MOROSIDAD_CARTERA_CREDITO_EDUCATIVO,MOROSIDAD_CARTERA_TOTAL,COBERTURA_PROVISIONES_CARTERA_IMPRODUCTIVA,COBERTURA_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO,COBERTURA_CARTERA_CREDITOS_CONSUMO_PRIORITARIO,COBERTURA_CARTERA_CREDITO_INMOBILIARIO,COBERTURA_CARTERA_MICROCREDITO,COBERTURA_CARTERA_CREDITO_PRODUCTIVO,COBERTURA_CARTERA_CREDITO_COMERCIAL_ORDINARIO,COBERTURA_CARTERA_CONSUMO_ORDINARIO,COBERTURA_CARTERA_VIVIENDA_INTERES_PUBLICO,COBERTURA_CARTERA_CREDITO_EDUCATIVO,COBERTURA_CARTERA_PROBLEMATICA,EFICIENCIA_MICROECONOMICA,GASTOS_OPERACION_ESTIMADOS_TOTAL_ACTIVO_PROMEDIO,GASTOS_OPERACION_MARGEN_FINANCIERO,GASTOS_PERSONAL_ESTIMADOS_ACTIVO_PROMEDIO,RENTABILIDAD,RESULTADOS_EJERCICIO_PATRIMONIO_PROMEDIO,RESULTADOS_EJERCICIO_ACTIVO_PROMEDIO,INTERMEDIACION_FINANCIERA,CARTERA_BRUTA_DEPOSITOS_ALA_VISTA_DEPOSITOS_A_PLAZO,EFICIENCIA_FINANCIERA,MARGEN_DE_INTERMEDIACION_ESTIMADO_PATRIMONIO_PROMEDIO,MARGEN_DE_INTERMEDIACION_ESTIMADO_ACTIVO_PROMEDIO,RENDIMIENTO_CARTERA,RENDIMIENTO_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITOS_CONSUMO_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_INMOBILIARIO_POR_VENCER,RENDIMIENTO_CARTERA_MICROCREDITO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_PRODUCTIVO_POR_VENCER,RENDIMIENTO_CARTERA_VIVIENDA_DE_INTERES_PUBLICO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_EDUCATIVO_POR_VENCER,CARTERAS_CREDITOS_REFINANCIADAS,CARTERAS_CREDITOS_REESTRUCTURADAS,CARTERA_POR_VENCER_TOTAL,LIQUIDEZ,FONDOS_DISPONIBLES_TOTAL_DEPOSITOS_A_CORTO_PLAZO,SOLVENCIA,SOLVENCIA_PATRIMONIAL,VULNERABILIDAD_PATRIMONIO,CARTERA_IMPRODUCTIVA_DESCUBIERTA_PATRIMONIO_RESULTADOS,CARTERA_IMPRODUCTIVA_PATRIMONIO_DIC,PATRIMONIO_RESULTADOS_INGRESOS_EXTRAORDINARIOS_ACTIVOS_TOTALES,ACTIVOS_IMPRODUCTIVOS_ACTIVOS_TOTALES,INDICE_DE_CAPITALIZACION_NETO
2020-04-30,ATUNTAQUI LTDA,0.0,5.56,0.0,0.04,0.96,1.18,0.0,0.0,0.02,0.01,0.06,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,1.43,1.4,1.13,0.0,0.0,1.35,0.0,0.0,1.24,0.0,0.04,0.82,0.02,0.0,0.05,0.01,0.0,0.96,0.0,0.06,0.01,0.0,0.0,0.14,0.1,0.17,0.0,0.0,0.0,0.11,0.15,0.14,0.0,0.24,0.0,0.22,0.0,0.0,0.14,0.16,1.04,0.16
2020-04-30,CAMARA DE COMERCIO DE AMBATO LTDA,0.0,0.64,0.0,0.19,0.81,0.95,0.0,0.06,0.05,0.02,0.08,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.6,0.67,0.3,0.62,0.0,0.0,0.73,0.0,0.0,0.61,0.0,0.04,0.89,0.02,0.0,0.04,0.0,0.0,0.84,0.0,0.04,0.0,0.0,0.05,0.15,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.14,0.0,0.11,0.28,0.11,1.19,0.1
2020-04-30,CHIBULEO LTDA,0.0,4.58,0.0,0.03,0.97,1.14,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,1.64,0.0,1.48,0.0,0.0,2.93,0.0,0.0,1.66,0.0,0.04,0.9,0.02,0.0,0.06,0.01,0.0,1.07,0.0,0.04,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.14,0.0,0.0,0.17,0.12,1.03,0.12
2020-04-30,COOPROGRESO LTDA,0.0,2.41,0.0,0.05,0.95,1.09,0.0,0.06,0.04,0.02,0.06,0.0,0.0,0.01,0.0,0.0,0.04,0.0,1.06,1.23,0.72,1.48,5.8,0.0,1.75,0.0,0.0,1.34,0.0,0.04,1.04,0.01,0.0,0.04,0.0,0.0,0.81,0.0,-0.02,0.0,0.0,0.09,0.15,0.1,0.18,0.1,0.0,0.0,0.16,0.16,0.16,0.0,0.29,0.0,0.14,0.0,0.0,0.25,0.1,1.05,0.1
2020-04-30,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,4.0,0.0,0.06,0.94,1.15,0.0,0.0,0.05,0.06,0.09,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.0,1.01,0.52,1.19,0.0,0.0,0.83,0.0,0.0,1.02,0.0,0.03,0.73,0.01,0.0,0.06,0.01,0.0,0.98,0.0,0.07,0.01,0.0,0.11,0.15,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.25,0.0,0.2,0.0,0.0,0.3,0.15,1.06,0.15
2020-04-30,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,10.42,0.0,0.03,0.97,1.27,0.0,0.14,0.03,0.04,0.05,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.38,1.29,0.43,1.24,0.0,0.0,1.37,0.0,0.0,1.46,0.0,0.03,0.56,0.01,0.0,0.09,0.02,0.0,1.1,0.0,0.11,0.02,0.0,0.09,0.15,0.1,0.16,0.0,0.0,0.0,0.02,0.11,0.15,0.0,0.22,0.0,0.27,0.0,0.0,0.17,0.21,1.03,0.2
2020-04-30,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,3.4,0.0,0.08,0.92,1.18,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.22,0.96,0.95,0.0,0.0,3.08,0.0,0.0,1.21,0.0,0.04,0.7,0.02,0.0,0.07,0.01,0.0,1.07,0.0,0.1,0.02,0.0,0.0,0.16,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.3,0.0,0.23,0.0,0.0,0.1,0.19,1.08,0.17
2020-04-30,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,0.0,7.55,0.0,0.03,0.97,1.3,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.02,1.05,0.01,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.32,0.0,0.29,0.0,0.0,0.13,0.24,1.03,0.23
2020-04-30,EL SAGRARIO LTDA,0.0,6.11,0.0,0.03,0.97,1.22,0.0,0.05,0.03,0.01,0.06,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.87,1.55,0.84,1.05,0.0,0.0,0.84,0.0,0.0,1.19,0.0,0.03,0.71,0.02,0.0,0.07,0.01,0.0,0.85,0.0,0.08,0.01,0.0,0.11,0.15,0.11,0.17,0.0,0.0,0.0,0.14,0.16,0.14,0.0,0.23,0.0,0.28,0.0,0.0,0.12,0.18,1.03,0.18
2020-04-30,ERCO LTDA,0.0,4.31,0.0,0.05,0.95,1.19,0.0,0.0,0.04,0.08,0.04,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,1.34,0.65,1.46,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.05,1.24,0.03,0.0,0.01,0.0,0.0,1.22,0.0,-0.06,-0.01,0.0,0.0,0.16,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.19,0.0,0.2,0.0,0.0,0.21,0.16,1.05,0.15
2020-04-30,FERNANDO DAQUILEMA,0.0,2.1,0.0,0.06,0.94,1.09,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.85,1.6,1.33,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.06,0.88,0.03,0.0,0.1,0.01,0.0,1.0,0.0,0.07,0.01,0.0,0.0,0.16,0.1,0.2,0.11,0.0,0.0,0.0,0.0,0.19,0.0,0.33,0.0,0.14,0.0,0.0,0.24,0.11,1.06,0.1
2020-04-30,JARDIN AZUAYO LTDA,0.0,14.18,0.0,0.03,0.97,1.17,0.0,0.03,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.55,2.39,1.32,1.88,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.04,0.83,0.02,0.0,0.04,0.01,0.0,1.04,0.0,0.06,0.01,0.0,0.1,0.14,0.09,0.15,0.0,0.0,0.0,0.15,0.0,0.14,0.0,0.29,0.0,0.18,0.0,0.0,0.19,0.14,1.03,0.14
2020-04-30,JUVENTUD ECUATORIANA PROGRESISTA LTDA,0.0,1.4,0.0,0.11,0.89,1.03,0.0,0.0,0.04,0.01,0.07,0.0,0.0,0.03,0.0,0.0,0.04,0.0,4.58,0.57,0.52,1.06,0.0,0.0,0.6,0.0,0.0,0.83,0.0,0.04,0.89,0.02,0.0,0.06,0.01,0.0,0.85,0.0,0.05,0.01,0.0,0.1,0.15,0.1,0.18,0.0,0.0,0.0,0.18,0.13,0.15,0.0,0.22,0.0,0.13,0.0,0.04,0.27,0.1,1.11,0.09
2020-04-30,KULLKI WASI LTDA,0.0,2.3,0.0,0.07,0.93,1.12,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,1.55,0.0,1.2,0.0,0.0,1.51,0.0,0.0,1.22,0.0,0.06,0.71,0.03,0.0,0.13,0.02,0.0,1.2,0.0,0.19,0.02,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.19,0.19,0.2,0.0,0.18,0.0,0.15,0.0,0.0,0.41,0.13,1.07,0.13
2020-04-30,MUSHUC RUNA LTDA,0.0,1.47,0.0,0.13,0.87,1.09,0.0,0.2,0.13,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.4,0.5,0.24,0.78,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.05,0.99,0.02,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.14,0.1,0.18,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.25,0.0,0.22,0.0,0.17,0.51,0.17,1.13,0.15
2020-04-30,ONCE DE JUNIO LTDA,0.0,0.97,0.0,0.13,0.87,1.01,0.0,0.0,0.14,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.44,0.34,0.47,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.04,1.54,0.02,0.0,-0.01,0.0,0.0,0.99,0.0,-0.11,-0.01,0.0,0.0,0.14,0.1,0.15,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.28,0.0,0.15,0.0,0.55,1.02,0.12,1.13,0.1
2020-04-30,OSCUS LTDA,0.0,3.73,0.0,0.04,0.96,1.13,0.0,0.03,0.02,0.03,0.07,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.91,2.26,0.55,1.33,0.0,0.0,1.03,0.0,0.0,1.33,0.0,0.04,0.94,0.02,0.0,0.03,0.0,0.0,0.81,0.0,0.02,0.0,0.0,0.11,0.14,0.1,0.18,0.0,0.0,0.0,0.05,0.18,0.16,0.0,0.27,0.0,0.18,0.0,0.0,0.26,0.13,1.04,0.12
2020-04-30,PABLO MUÑOZ VEGA LTDA,0.0,3.01,0.0,0.04,0.96,1.13,0.0,0.0,0.04,0.01,0.08,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.0,1.43,1.35,0.65,0.0,0.0,0.57,0.0,0.0,0.83,0.0,0.03,2.38,0.02,0.0,-0.02,0.0,0.0,1.09,0.0,-0.16,-0.02,0.0,0.0,0.12,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.15,0.0,0.06,0.35,0.12,1.04,0.11
2020-04-30,PILAHUIN TIO LTDA,0.0,1.16,0.0,0.12,0.88,1.03,0.0,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.76,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.05,0.77,0.03,0.0,0.14,0.02,0.0,0.96,0.0,0.14,0.02,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.19,0.0,0.3,0.0,0.14,0.0,0.12,0.6,0.12,1.12,0.11
2020-04-30,POLICIA NACIONAL LTDA,0.0,2.36,0.0,0.1,0.9,1.14,0.0,0.15,0.04,0.04,0.17,0.0,0.0,0.19,0.0,0.0,0.05,0.0,1.06,0.92,0.46,0.96,1.33,0.0,0.75,0.0,0.0,0.91,0.0,0.04,0.84,0.01,0.0,0.04,0.01,0.0,0.97,0.0,0.04,0.01,0.0,0.08,0.15,0.1,0.18,0.1,0.05,0.0,0.1,0.2,0.15,0.0,0.35,0.0,0.2,0.0,0.02,0.22,0.17,1.1,0.15
2020-04-30,RIOBAMBA LTDA,0.0,4.33,0.0,0.05,0.95,1.21,0.0,0.03,0.02,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.47,1.12,0.44,0.62,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.04,0.81,0.02,0.0,0.08,0.01,0.0,0.89,0.0,0.05,0.01,0.0,0.11,0.15,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.23,0.0,0.05,0.15,0.17,1.05,0.17
2020-04-30,SAN FRANCISCO LTDA,0.0,7.96,0.0,0.03,0.97,1.24,0.0,0.09,0.03,0.06,0.09,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.26,0.89,0.7,1.56,0.0,0.0,0.88,0.0,0.0,1.34,0.0,0.04,0.61,0.02,0.0,0.1,0.02,0.0,0.92,0.0,0.14,0.03,0.0,0.1,0.15,0.1,0.18,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.39,0.0,0.26,0.0,0.0,0.23,0.19,1.03,0.18
2020-04-30,SAN JOSE LTDA,0.0,10.19,0.0,0.02,0.98,1.19,0.0,0.0,0.02,0.01,0.1,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,2.52,1.76,1.21,0.0,0.0,0.72,0.0,0.0,1.52,0.0,0.03,0.87,0.02,0.0,0.05,0.01,0.0,0.88,0.0,0.03,0.0,0.0,0.0,0.15,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.34,0.0,0.21,0.0,0.0,0.25,0.15,1.02,0.15
2020-04-30,SANTA ROSA LTDA,0.0,2.0,0.0,0.11,0.89,1.14,0.0,0.0,0.08,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.09,0.0,17926.85,0.79,0.11,0.78,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.05,0.99,0.02,0.0,0.02,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.09,0.13,0.08,0.13,0.0,0.0,0.0,0.21,0.0,0.14,0.0,0.26,0.0,0.23,0.0,0.08,0.36,0.2,1.11,0.18
2020-04-30,TULCAN LTDA,0.0,4.34,0.0,0.04,0.96,1.18,0.0,0.0,0.03,0.01,0.04,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,1.58,1.09,2.22,0.0,0.0,0.99,0.0,0.0,1.65,0.0,0.04,0.75,0.02,0.0,0.06,0.01,0.0,1.0,0.0,0.08,0.01,0.0,0.0,0.15,0.1,0.18,0.0,0.0,0.0,0.16,0.15,0.15,0.0,0.26,0.0,0.19,0.0,0.0,0.16,0.15,1.04,0.14
2020-04-30,VICENTINA MANUEL ESTEBAN GODOY ORTEGA LTDA,0.0,3.33,0.0,0.13,0.87,1.09,0.0,0.13,0.06,0.06,0.12,0.55,0.0,0.0,0.0,0.0,0.08,0.0,0.29,1.03,0.26,0.52,1.01,0.0,0.0,0.0,0.0,0.91,0.0,0.03,1.05,0.01,0.0,0.03,0.0,0.0,0.87,0.0,-0.01,0.0,0.0,0.11,0.14,0.1,0.15,0.11,0.0,0.0,0.0,0.0,0.14,0.0,0.28,0.0,0.22,0.0,0.03,0.34,0.17,1.13,0.15
2020-02-29,15 DE ABRIL LTDA,0.0,1.79,0.0,0.1,0.9,1.14,0.0,0.27,0.05,0.12,0.1,0.0,0.0,0.01,0.0,0.0,0.08,0.0,1.06,1.36,0.74,1.0,0.0,0.0,3.23,0.0,0.0,1.07,0.0,0.06,1.36,0.03,0.0,0.08,0.01,0.0,1.05,0.0,-0.09,-0.02,0.0,0.06,0.14,0.09,0.16,0.0,0.0,0.0,0.12,0.13,0.15,0.0,0.23,0.0,0.22,0.0,0.0,0.36,0.17,1.1,0.15
2020-02-29,23 DE JULIO LTDA,0.0,3.92,0.0,0.05,0.95,1.17,0.0,0.01,0.03,0.07,0.08,0.0,0.0,0.05,0.0,0.0,0.05,0.0,5.15,1.22,0.78,1.02,0.0,0.0,1.02,0.0,0.0,1.35,0.0,0.04,0.86,0.02,0.0,0.05,0.01,0.0,1.02,0.0,0.04,0.01,0.0,0.11,0.15,0.1,0.19,0.0,0.0,0.0,0.15,0.16,0.16,0.0,0.25,0.0,0.2,0.0,0.0,0.24,0.16,1.05,0.15
2020-02-29,29 DE OCTUBRE LTDA,0.0,2.44,0.0,0.06,0.94,1.11,0.0,0.0,0.03,0.02,0.14,0.0,0.0,0.15,0.0,0.0,0.07,0.0,656.94,1.25,1.13,0.98,0.0,0.0,0.77,0.0,0.0,0.98,0.0,0.04,1.12,0.02,0.0,0.05,0.01,0.0,0.86,0.0,-0.04,0.0,0.0,0.1,0.16,0.1,0.2,0.0,0.0,0.0,0.18,0.2,0.16,0.0,0.28,0.0,0.16,0.0,0.01,0.39,0.12,1.06,0.11
2020-02-29,ALIANZA DEL VALLE LTDA,0.0,19.71,0.0,0.01,0.99,1.21,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.7,7079.34,1.07,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.03,0.59,0.02,0.0,0.13,0.02,0.0,1.16,0.0,0.16,0.02,0.0,0.0,0.12,0.08,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.21,0.0,0.19,0.0,0.0,0.24,0.15,1.01,0.15
2020-02-29,AMBATO LTDA,0.0,5.07,0.0,0.04,0.96,1.14,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.03,0.0,0.0,1.86,0.0,1.26,0.0,0.0,1.15,0.0,0.0,1.37,0.0,0.05,0.71,0.03,0.0,0.13,0.02,0.0,1.02,0.0,0.15,0.02,0.0,0.11,0.15,0.11,0.18,0.0,0.0,0.0,0.0,0.13,0.17,0.0,0.25,0.0,0.16,0.0,0.0,0.18,0.13,1.04,0.13
2020-02-29,ANDALUCIA LTDA,0.0,4.77,0.0,0.03,0.97,1.18,0.0,0.0,0.04,0.02,0.09,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,1.05,0.95,1.04,0.0,0.0,0.9,0.0,0.0,1.03,0.0,0.04,0.98,0.02,0.0,0.04,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.15,0.1,0.15,0.0,0.0,0.0,0.14,0.15,0.15,0.0,0.27,0.0,0.17,0.0,0.0,0.28,0.13,1.03,0.13
2020-02-29,ATUNTAQUI LTDA,0.0,5.1,0.0,0.04,0.96,1.19,0.0,0.0,0.03,0.01,0.06,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,1.13,0.88,0.94,0.0,0.0,1.12,0.0,0.0,1.0,0.0,0.04,0.64,0.02,0.0,0.1,0.02,0.0,0.97,0.0,0.13,0.02,0.0,0.0,0.14,0.11,0.18,0.0,0.0,0.0,0.14,0.17,0.15,0.0,0.21,0.0,0.21,0.0,0.0,0.16,0.16,1.04,0.15
2020-02-29,CAMARA DE COMERCIO DE AMBATO LTDA,0.0,0.66,0.0,0.18,0.82,0.96,0.0,0.06,0.05,0.07,0.07,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.32,0.66,0.3,0.66,0.0,0.0,0.72,0.0,0.0,0.56,0.0,0.04,0.98,0.02,0.0,0.04,0.0,0.0,0.83,0.0,0.01,0.0,0.0,0.03,0.15,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.21,0.0,0.14,0.0,0.14,0.31,0.11,1.18,0.09
2020-02-29,CHIBULEO LTDA,0.0,4.04,0.0,0.04,0.96,1.14,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,1.4,0.0,1.27,0.0,0.0,2.9,0.0,0.0,1.33,0.0,0.05,0.84,0.03,0.0,0.09,0.01,0.0,1.08,0.0,0.09,0.01,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.29,0.0,0.14,0.0,0.0,0.21,0.12,1.04,0.11
2020-02-29,COOPROGRESO LTDA,0.0,2.83,0.0,0.04,0.96,1.1,0.0,0.06,0.05,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.03,1.11,0.86,1.31,4.71,0.0,5.13,0.0,0.0,1.26,0.0,0.04,0.95,0.02,0.0,0.06,0.01,0.0,0.83,0.0,0.02,0.0,0.0,0.09,0.15,0.1,0.18,0.11,0.0,0.0,0.16,0.16,0.15,0.0,0.27,0.0,0.14,0.0,0.0,0.26,0.1,1.04,0.1
2020-02-29,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,6.99,0.0,0.03,0.97,1.18,0.0,0.0,0.04,0.02,0.09,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,1.18,1.32,1.21,0.0,0.0,1.08,0.0,0.0,1.2,0.0,0.03,0.73,0.01,0.0,0.06,0.01,0.0,0.96,0.0,0.07,0.01,0.0,0.11,0.15,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.2,0.0,0.0,0.23,0.15,1.03,0.15
2020-02-29,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,16.08,0.0,0.02,0.98,1.29,0.0,0.03,0.03,0.02,0.04,0.0,0.0,0.02,0.0,0.0,0.04,0.0,1.11,1.46,0.88,1.28,0.0,0.0,1.49,0.0,0.0,1.64,0.0,0.03,0.49,0.01,0.0,0.14,0.03,0.0,1.1,0.0,0.14,0.03,0.0,0.09,0.15,0.1,0.16,0.0,0.0,0.0,0.03,0.13,0.16,0.0,0.26,0.0,0.26,0.0,0.0,0.14,0.2,1.02,0.2
2020-02-29,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,4.21,0.0,0.06,0.94,1.22,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,2.01,1.09,1.03,0.0,0.0,2.18,0.0,0.0,1.34,0.0,0.04,0.64,0.02,0.0,0.09,0.02,0.0,1.09,0.0,0.13,0.02,0.0,0.0,0.15,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.25,0.0,0.22,0.0,0.0,0.08,0.18,1.06,0.17
2020-02-29,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,0.0,-461.62,0.0,0.0,1.0,1.37,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.03,0.97,0.01,0.0,0.01,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.36,0.0,0.29,0.0,0.0,0.07,0.24,1.0,0.24
2020-02-29,EL SAGRARIO LTDA,0.0,8.96,0.0,0.02,0.98,1.24,0.0,0.03,0.02,0.01,0.04,0.0,0.0,0.01,0.0,0.0,0.02,0.0,1.23,2.35,1.71,1.34,0.0,0.0,1.51,0.0,0.0,1.7,0.0,0.03,0.7,0.02,0.0,0.08,0.01,0.0,0.84,0.0,0.08,0.01,0.0,0.11,0.15,0.11,0.17,0.0,0.0,0.0,0.15,0.18,0.14,0.0,0.25,0.0,0.27,0.0,0.0,0.08,0.17,1.02,0.17
2020-02-29,ERCO LTDA,0.0,6.76,0.0,0.04,0.96,1.22,0.0,0.0,0.03,0.04,0.03,0.0,0.0,0.09,0.0,0.0,0.03,0.0,0.0,1.6,1.28,1.77,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.05,1.05,0.03,0.0,0.06,0.01,0.0,1.23,0.0,-0.01,0.0,0.0,0.0,0.16,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.2,0.0,0.0,0.15,0.16,1.04,0.16
2020-02-29,FERNANDO DAQUILEMA,0.0,2.63,0.0,0.05,0.95,1.1,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.99,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.06,0.91,0.04,0.0,0.13,0.01,0.0,1.02,0.0,0.06,0.01,0.0,0.0,0.15,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.19,0.0,0.32,0.0,0.13,0.0,0.0,0.21,0.11,1.05,0.1
2020-02-29,JARDIN AZUAYO LTDA,0.0,21.25,0.0,0.02,0.98,1.18,0.0,0.03,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.14,2.27,1.64,1.74,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.04,0.81,0.02,0.0,0.04,0.01,0.0,1.05,0.0,0.06,0.01,0.0,0.11,0.14,0.09,0.15,0.0,0.0,0.0,0.15,0.0,0.14,0.0,0.23,0.0,0.17,0.0,0.0,0.19,0.14,1.02,0.14
